,user_id,Recency_x,Frequency_x,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMClass,max_created_date,min_created_date,new_max_date,new_min_date
258,0c731,2441,1,1249.089966,2,4,2,242,5/4/2018,5/4/2018,2018-05-04,2018-05-04
259,0c7ca,2468,1,2316.359985,2,4,1,241,4/7/2018,4/7/2018,2018-04-07,2018-04-07
260,0c809,2501,1,1226.35995466,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
261,0c8a2,2540,1,499.0899963,4,4,3,443,1/25/2018,1/25/2018,2018-01-25,2018-01-25
262,0c8de,2562,1,53.63999939,4,4,4,444,1/3/2018,1/3/2018,2018-01-03,2018-01-03
263,0c95c,2499,1,1369.98995192,3,4,1,341,3/7/2018,3/7/2018,2018-03-07,2018-03-07
264,0c97d,2529,1,271.8200073,4,4,3,443,2/5/2018,2/5/2018,2018-02-05,2018-02-05
265,0cac8,2507,1,1307.2699583200001,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
266,0cbbb,2498,1,1307.2699583200001,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
267,0cbf4,2539,1,171.8200073,4,4,4,444,1/26/2018,1/26/2018,2018-01-26,2018-01-26
268,0cc8a,2523,1,499.0899963,4,4,3,443,2/11/2018,2/11/2018,2018-02-11,2018-02-11
269,0ccbc,2423,1,71.81999969,1,4,4,144,5/22/2018,5/22/2018,2018-05-22,2018-05-22
270,0ccc3,2452,1,2391.409912,2,4,1,241,4/23/2018,4/23/2018,2018-04-23,2018-04-23
271,0cd8d,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
272,0cdc1,2458,1,62.72999954,2,4,4,244,4/17/2018,4/17/2018,2018-04-17,2018-04-17
273,0ce7c,2501,1,1112.73000347,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
274,0cf73,2427,1,1226.359985,1,4,2,142,5/18/2018,5/18/2018,2018-05-18,2018-05-18
275,0cfd2,2421,1,254.4799957,1,4,3,143,5/24/2018,5/24/2018,2018-05-24,2018-05-24
276,0d02c,2481,1,1112.72998,2,4,2,242,3/25/2018,3/25/2018,2018-03-25,2018-03-25
277,0d03d,2490,1,976.3599854,2,4,3,243,3/16/2018,3/16/2018,2018-03-16,2018-03-16
278,0d079,2399,1,1279.62995131,1,4,2,142,6/15/2018,6/15/2018,2018-06-15,2018-06-15
279,0d14y,2490,2,2373.1000594899997,2,1,1,211,3/16/2018,3/12/2018,2018-03-16,2018-03-12
280,0d159,2489,1,161.82000732,2,4,4,244,3/17/2018,3/17/2018,2018-03-17,2018-03-17
281,0d1d8,2500,1,908.1799927,3,4,3,343,3/6/2018,3/6/2018,2018-03-06,2018-03-06
282,0d21c,2506,1,1112.73000347,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
283,0d229,2427,1,80.91000366,1,4,4,144,5/18/2018,5/18/2018,2018-05-18,2018-05-18
284,0d36f,2463,1,544.539978,2,4,3,243,4/12/2018,4/12/2018,2018-04-12,2018-04-12
285,0d467,2384,1,2290.090088,1,4,1,141,6/30/2018,6/30/2018,2018-06-30,2018-06-30
286,0d46a,2503,1,1226.35995466,3,4,2,342,3/3/2018,3/3/2018,2018-03-03,2018-03-03
287,0d478,2536,1,71.81999969,4,4,4,444,1/29/2018,1/29/2018,2018-01-29,2018-01-29
288,0d544,2507,1,2589.4099577,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
289,0d566,2504,1,1362.7300034,4,4,1,441,3/2/2018,3/2/2018,2018-03-02,2018-03-02
290,0d57c,2540,1,44.54999924,4,4,4,444,1/25/2018,1/25/2018,2018-01-25,2018-01-25
291,0d5ba,2500,1,976.3599700899999,3,4,3,343,3/6/2018,3/6/2018,2018-03-06,2018-03-06
292,0d63c,2507,1,1249.09002656,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
293,0d661,2398,1,1274.71995146,1,4,2,142,6/16/2018,6/16/2018,2018-06-16,2018-06-16
294,0d78f,2492,1,1090.00001527,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
295,0d7cb,2493,1,1090.00001527,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
296,0da99,2448,3,2772.68001883,2,1,1,211,4/27/2018,2/1/2018,2018-04-27,2018-02-01
297,0dae8,2480,1,80.91000366,2,4,4,244,3/26/2018,3/26/2018,2018-03-26,2018-03-26
298,0db95,2497,1,1200.3500061,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
299,0dc20,2496,1,1170.91000366,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
300,0de3e,2496,1,2583.63990364,3,4,1,341,3/10/2018,3/10/2018,2018-03-10,2018-03-10
301,0dec6,2512,1,970.9099808,4,4,3,443,2/22/2018,2/22/2018,2018-02-22,2018-02-22
302,0dff8,2493,1,1090.00001527,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
303,0e1ad,2506,1,71.81999969,4,4,4,444,2/28/2018,2/28/2018,2018-02-28,2018-02-28
304,0e1ed,2535,1,1343.6400452999999,4,4,1,441,1/30/2018,1/30/2018,2018-01-30,2018-01-30
305,0e1fa,2500,1,1434.55000309,3,4,1,341,3/6/2018,3/6/2018,2018-03-06,2018-03-06
306,0e3a3,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
307,0e3aa,2437,1,62.72999954,2,4,4,244,5/8/2018,5/8/2018,2018-05-08,2018-05-08
308,0e3ca,2479,1,499.0899963,2,4,3,243,3/27/2018,3/27/2018,2018-03-27,2018-03-27
309,0e3ff,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
310,0e425,2534,1,3.6299998760000003,4,4,4,444,1/31/2018,1/31/2018,2018-01-31,2018-01-31
311,0e4bb,2406,1,1163.45002751,1,4,2,142,6/8/2018,6/8/2018,2018-06-08,2018-06-08
312,0e6a3,2493,1,999.0900269,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
313,0e754,2520,1,1044.540039,4,4,3,443,2/14/2018,2/14/2018,2018-02-14,2018-02-14
314,0e8cd,2492,1,1279.99995405,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
315,0e8f3,2507,1,1506.3700066000001,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
316,0e954,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
317,0ea0e,2499,1,1226.35995466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
318,0ea20,2561,1,908.1799927,4,4,3,443,1/4/2018,1/4/2018,2018-01-04,2018-01-04
319,0eb27,2467,1,1406.359985,2,4,1,241,4/8/2018,4/8/2018,2018-04-08,2018-04-08
320,0eb35,2462,1,797.1400146,2,4,3,243,4/13/2018,4/13/2018,2018-04-13,2018-04-13
321,0eb93,2487,2,3035.4499206600003,2,1,1,211,3/19/2018,2/26/2018,2018-03-19,2018-02-26
322,0ec60,2423,1,1416.36997939,1,4,1,141,5/22/2018,5/22/2018,2018-05-22,2018-05-22
323,0ec68,2465,1,1416.36997939,2,4,1,241,4/10/2018,4/10/2018,2018-04-10,2018-04-10
324,0ec6f,2554,1,862.7299805,4,4,3,443,1/11/2018,1/11/2018,2018-01-11,2018-01-11
325,0ecce,2507,1,999.08998876,4,4,3,443,2/27/2018,2/27/2018,2018-02-27,2018-02-27
326,0ed18,2503,1,1090.0,3,4,3,343,3/3/2018,3/3/2018,2018-03-03,2018-03-03
327,0ed7d,2499,1,80.91000366,3,4,4,344,3/7/2018,3/7/2018,2018-03-07,2018-03-07
328,0ef1a,2386,1,362.730011,1,4,3,143,6/28/2018,6/28/2018,2018-06-28,2018-06-28
329,0ef1e,2498,1,80.91000366,3,4,4,344,3/8/2018,3/8/2018,2018-03-08,2018-03-08
330,0ef44,2472,1,109.0500031,2,4,4,244,4/3/2018,4/3/2018,2018-04-03,2018-04-03
331,0ef62,2426,1,1184.54997969,1,4,2,142,5/19/2018,5/19/2018,2018-05-19,2018-05-19
332,0ef69,2398,1,908.1799927,1,4,3,143,6/16/2018,6/16/2018,2018-06-16,2018-06-16
333,0ef6c,2498,1,1143.64001466,3,4,2,342,3/8/2018,3/8/2018,2018-03-08,2018-03-08
334,0ef91,2501,2,3879.06002774,3,1,1,311,3/5/2018,3/3/2018,2018-03-05,2018-03-03
335,0efab,2507,1,1249.09002656,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
336,0efde,2385,1,80.91000366,1,4,4,144,6/29/2018,6/29/2018,2018-06-29,2018-06-29
337,0f1d7,2437,1,59.09000015,2,4,4,244,5/8/2018,5/8/2018,2018-05-08,2018-05-08
338,0f2cc,2498,1,59.09000015,3,4,4,344,3/8/2018,3/8/2018,2018-03-08,2018-03-08
339,0f2e8,2425,1,1261.8200114899998,1,4,2,142,5/20/2018,5/20/2018,2018-05-20,2018-05-20
340,0f3e9,2499,1,976.3599700899999,3,4,3,343,3/7/2018,3/7/2018,2018-03-07,2018-03-07
341,0f53e,2503,1,1226.35995466,3,4,2,342,3/3/2018,3/3/2018,2018-03-03,2018-03-03
342,0f55d,2479,1,80.91000366,2,4,4,244,3/27/2018,3/27/2018,2018-03-27,2018-03-27
343,0f631,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
344,0f66a,2504,1,71.81999969,4,4,4,444,3/2/2018,3/2/2018,2018-03-02,2018-03-02
345,0f75c,2503,1,1362.7300034,3,4,1,341,3/3/2018,3/3/2018,2018-03-03,2018-03-03
346,0f8b7,2446,1,80.91000366,2,4,4,244,4/29/2018,4/29/2018,2018-04-29,2018-04-29
347,0f8de,2429,1,26.36000061,1,4,4,144,5/16/2018,5/16/2018,2018-05-16,2018-05-16
348,0f927,2504,1,153.6399994,4,4,4,444,3/2/2018,3/2/2018,2018-03-02,2018-03-02
349,0f92c,2485,1,1090.0,2,4,3,243,3/21/2018,3/21/2018,2018-03-21,2018-03-21
350,0f9aa,2497,1,1090.00001527,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
351,0f9d9,2442,1,1090.0,2,4,3,243,5/3/2018,5/3/2018,2018-05-03,2018-05-03
352,0f9df,2516,1,117.2699966,4,4,4,444,2/18/2018,2/18/2018,2018-02-18,2018-02-18
353,0fa20,2492,1,1090.00001527,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
354,0fa25,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
355,0fa32,2524,1,21.81999969,4,4,4,444,2/10/2018,2/10/2018,2018-02-10,2018-02-10
356,0fa5b,2526,1,1271.819946,4,4,2,442,2/8/2018,2/8/2018,2018-02-08,2018-02-08
357,0fa6a,2505,1,1279.99995405,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
358,0fb1b,2519,1,908.1799927,4,4,3,443,2/15/2018,2/15/2018,2018-02-15,2018-02-15
359,0fc6d,2464,1,0.449999988,2,4,4,244,4/11/2018,4/11/2018,2018-04-11,2018-04-11
360,0fc83,2489,1,71.81999969,2,4,4,244,3/17/2018,3/17/2018,2018-03-17,2018-03-17
361,0fd98,2386,1,544.5499878,1,4,3,143,6/28/2018,6/28/2018,2018-06-28,2018-06-28
362,0fec7,2453,1,31.77000046,2,4,4,244,4/22/2018,4/22/2018,2018-04-22,2018-04-22
363,0ff0b,2490,1,1226.359985,2,4,2,242,3/16/2018,3/16/2018,2018-03-16,2018-03-16
364,0ff19,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
365,0ff38,2499,1,1090.00001527,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
366,0ff40,2541,1,62.72999954,4,4,4,444,1/24/2018,1/24/2018,2018-01-24,2018-01-24
367,0ffd4,2556,1,1044.540039,4,4,3,443,1/9/2018,1/9/2018,2018-01-09,2018-01-09
368,1.00E+07,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
369,1.00E+169,2464,1,0.090000004,2,4,4,244,4/11/2018,4/11/2018,2018-04-11,2018-04-11
370,1.00E+218,2505,1,1362.7300034,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
371,1.00E+287,2480,1,544.539978,2,4,3,243,3/26/2018,3/26/2018,2018-03-26,2018-03-26
372,1.20E+32,2488,1,53.63999939,2,4,4,244,3/18/2018,3/18/2018,2018-03-18,2018-03-18
373,1.39E+07,2496,1,171.8200073,3,4,4,344,3/10/2018,3/10/2018,2018-03-10,2018-03-10
374,1.40E+04,2499,1,2452.7299038,3,4,1,341,3/7/2018,3/7/2018,2018-03-07,2018-03-07
375,1.40E+50,2491,1,1635.449951,2,4,1,241,3/15/2018,3/15/2018,2018-03-15,2018-03-15
376,1.49E+09,2502,1,1090.00001527,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
377,1.50E+24,2410,1,171.1799927,1,4,4,144,6/4/2018,6/4/2018,2018-06-04,2018-06-04
378,1.60E+02,2500,1,1226.35995466,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
379,1.61E+11,2419,1,1249.089966,1,4,2,142,5/26/2018,5/26/2018,2018-05-26,2018-05-26
380,1.70E+12,2493,1,544.539978,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
381,1.73E+09,2525,1,499.0899963,4,4,3,443,2/9/2018,2/9/2018,2018-02-09,2018-02-09
382,1.74E+06,2505,1,1421.82000355,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
383,1.74E+08,2500,1,1249.089966,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
384,1.75E+07,2501,1,1090.00001527,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
385,1.82E+05,2455,1,453.6400146,2,4,3,243,4/20/2018,4/20/2018,2018-04-20,2018-04-20
386,1.90E+33,2410,1,53.63999939,1,4,4,144,6/4/2018,6/4/2018,2018-06-04,2018-06-04
387,10091,2500,1,1130.27000046,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
388,10107,2479,1,1103.72998,2,4,2,242,3/27/2018,3/27/2018,2018-03-27,2018-03-27
389,10181,2497,1,1226.35995466,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
390,101ff,2397,1,1323.80995161,1,4,1,141,6/17/2018,6/17/2018,2018-06-17,2018-06-17
391,10225,2425,1,171.1799927,1,4,4,144,5/20/2018,5/20/2018,2018-05-20,2018-05-20
392,1035f,2557,1,71.81999969,4,4,4,444,1/8/2018,1/8/2018,2018-01-08,2018-01-08
393,10568,2433,1,34.540000917,1,4,4,144,5/12/2018,5/12/2018,2018-05-12,2018-05-12
394,1058d,2489,1,1090.0,2,4,3,243,3/17/2018,3/17/2018,2018-03-17,2018-03-17
395,10628,2505,1,453.6400146,4,4,3,443,3/1/2018,3/1/2018,2018-03-01,2018-03-01
396,106f3,2538,1,135.4499969,4,4,4,444,1/27/2018,1/27/2018,2018-01-27,2018-01-27
397,1079e,2507,1,1434.55000309,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
398,10849,2487,1,981.0,2,4,3,243,3/19/2018,3/19/2018,2018-03-19,2018-03-19
399,1084b,2515,1,80.91000366,4,4,4,444,2/19/2018,2/19/2018,2018-02-19,2018-02-19
400,10877,2507,1,885.44998928,4,4,3,443,2/27/2018,2/27/2018,2018-02-27,2018-02-27
401,1088e,2506,1,2725.4499969,4,4,1,441,2/28/2018,2/28/2018,2018-02-28,2018-02-28
402,10929,2428,1,26.36000061,1,4,4,144,5/17/2018,5/17/2018,2018-05-17,2018-05-17
403,109d8,2464,1,0.090000004,2,4,4,244,4/11/2018,4/11/2018,2018-04-11,2018-04-11
404,10acf,2385,1,3499.360107,1,4,1,141,6/29/2018,6/29/2018,2018-06-29,2018-06-29
405,10b9a,2435,1,109.0,2,4,4,244,5/10/2018,5/10/2018,2018-05-10,2018-05-10
406,10cb2,2466,1,2611.819946,2,4,1,241,4/9/2018,4/9/2018,2018-04-09,2018-04-09
407,10f0a,2479,1,53.63999939,2,4,4,244,3/27/2018,3/27/2018,2018-03-27,2018-03-27
408,11065,2519,1,1044.540039,4,4,3,443,2/15/2018,2/15/2018,2018-02-15,2018-02-15
409,11182,2498,1,2044.5500187,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
410,11212,2492,1,1103.72000122,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
411,11321,2494,1,544.539978,3,4,3,343,3/12/2018,3/12/2018,2018-03-12,2018-03-12
412,11345,2422,1,80.91000366,1,4,4,144,5/23/2018,5/23/2018,2018-05-23,2018-05-23
413,11424,2499,1,1045.63999178,3,4,3,343,3/7/2018,3/7/2018,2018-03-07,2018-03-07
414,1149e,2494,1,80.91000366,3,4,4,344,3/12/2018,3/12/2018,2018-03-12,2018-03-12
415,114ab,2483,1,1090.0,2,4,3,243,3/23/2018,3/23/2018,2018-03-23,2018-03-23
416,114d1,2388,1,108.1800003,1,4,4,144,6/26/2018,6/26/2018,2018-06-26,2018-06-26
417,1161,2459,1,26.36000061,2,4,4,244,4/16/2018,4/16/2018,2018-04-16,2018-04-16
418,11708,2457,1,1443.63998366,2,4,1,241,4/18/2018,4/18/2018,2018-04-18,2018-04-18
419,1175c,2504,1,1226.35995466,4,4,2,442,3/2/2018,3/2/2018,2018-03-02,2018-03-02
420,1177c,2465,1,71.81999969,2,4,4,244,4/10/2018,4/10/2018,2018-04-10,2018-04-10
421,1182e,2506,1,80.91000366,4,4,4,444,2/28/2018,2/28/2018,2018-02-28,2018-02-28
422,11836,2457,1,999.0900269,2,4,3,243,4/18/2018,4/18/2018,2018-04-18,2018-04-18
423,1183e,2505,1,1362.7300034,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
424,118bb,2463,1,271.8200073,2,4,3,243,4/12/2018,4/12/2018,2018-04-12,2018-04-12
425,118cc,2474,1,1226.359985,2,4,2,242,4/1/2018,4/1/2018,2018-04-01,2018-04-01
426,118d9,2507,1,44.54999924,4,4,4,444,2/27/2018,2/27/2018,2018-02-27,2018-02-27
427,1191f,2469,2,1193.64000713,2,1,2,212,4/6/2018,3/6/2018,2018-04-06,2018-03-06
428,1194f,2420,1,44.54999924,1,4,4,144,5/25/2018,5/25/2018,2018-05-25,2018-05-25
429,11983,2508,1,1090.00001527,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
430,119c2,2449,1,544.539978,2,4,3,243,4/26/2018,4/26/2018,2018-04-26,2018-04-26
431,119f3,2506,1,1226.35995466,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
432,11ac8,2498,1,1226.35995466,3,4,2,342,3/8/2018,3/8/2018,2018-03-08,2018-03-08
433,11and,2499,1,1226.35995466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
434,11bc8,2526,1,3493.639893,4,4,1,441,2/8/2018,2/8/2018,2018-02-08,2018-02-08
435,11be9,2462,1,26.36000061,2,4,4,244,4/13/2018,4/13/2018,2018-04-13,2018-04-13
436,11c21,2492,1,80.91000366,3,4,4,344,3/14/2018,3/14/2018,2018-03-14,2018-03-14
437,11eaf,2446,1,797.1400146,2,4,3,243,4/29/2018,4/29/2018,2018-04-29,2018-04-29
438,11eb1,2526,1,71.81999969,4,4,4,444,2/8/2018,2/8/2018,2018-02-08,2018-02-08
439,11ef9,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
440,12022,2505,1,1226.35995466,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
441,120f7,2456,1,797.1400146,2,4,3,243,4/19/2018,4/19/2018,2018-04-19,2018-04-19
442,12115,2491,1,135.41000366,2,4,4,244,3/15/2018,3/15/2018,2018-03-15,2018-03-15
443,12141,2503,1,1226.35995466,3,4,2,342,3/3/2018,3/3/2018,2018-03-03,2018-03-03
444,12175,2476,1,1090.0,2,4,3,243,3/30/2018,3/30/2018,2018-03-30,2018-03-30
445,123aa,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
446,123da,2496,1,1226.35995466,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
447,1240b,2436,1,71.81999969,2,4,4,244,5/9/2018,5/9/2018,2018-05-09,2018-05-09
448,12463,2469,1,271.8200073,2,4,3,243,4/6/2018,4/6/2018,2018-04-06,2018-04-06
449,12479,2483,1,1270.89998592,2,4,2,242,3/23/2018,3/23/2018,2018-03-23,2018-03-23
450,12545,2491,1,1103.72000122,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
451,125a1,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
452,12651,2547,1,162.7299957,4,4,4,444,1/18/2018,1/18/2018,2018-01-18,2018-01-18
453,126fa,2397,1,53.63999939,1,4,4,144,6/17/2018,6/17/2018,2018-06-17,2018-06-17
454,127a8,2398,1,180.9100037,1,4,4,144,6/16/2018,6/16/2018,2018-06-16,2018-06-16
455,127a9,2433,1,52.72999954,1,4,4,144,5/12/2018,5/12/2018,2018-05-12,2018-05-12
456,127da,2519,1,21.81999969,4,4,4,444,2/15/2018,2/15/2018,2018-02-15,2018-02-15
457,1281b,2405,1,62.72999954,1,4,4,144,6/9/2018,6/9/2018,2018-06-09,2018-06-09
458,12840,2503,1,1226.35995466,3,4,2,342,3/3/2018,3/3/2018,2018-03-03,2018-03-03
459,12843,2430,1,99.08999634,1,4,4,144,5/15/2018,5/15/2018,2018-05-15,2018-05-15
460,12869,2548,1,35.45000076,4,4,4,444,1/17/2018,1/17/2018,2018-01-17,2018-01-17
461,12906,2514,1,21.81999969,4,4,4,444,2/20/2018,2/20/2018,2018-02-20,2018-02-20
462,12947,2552,1,271.8200073,4,4,3,443,1/13/2018,1/13/2018,2018-01-13,2018-01-13
463,12a3f,2505,1,1112.73000347,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
464,12a64,2505,1,1416.37000279,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
465,12b3b,2494,1,80.91000366,3,4,4,344,3/12/2018,3/12/2018,2018-03-12,2018-03-12
466,12bd6,2506,1,59.09000015,4,4,4,444,2/28/2018,2/28/2018,2018-02-28,2018-02-28
467,12bed,2430,1,1533.63997603,1,4,1,141,5/15/2018,5/15/2018,2018-05-15,2018-05-15
468,12bfe,2488,1,976.3599854,2,4,3,243,3/18/2018,3/18/2018,2018-03-18,2018-03-18
469,12c8e,2463,1,102.72999954,2,4,4,244,4/12/2018,4/12/2018,2018-04-12,2018-04-12
470,12dae,2492,1,1220.8999790999999,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
471,12dc1,2451,1,317.269989,2,4,3,243,4/24/2018,4/24/2018,2018-04-24,2018-04-24
472,12e7e,2546,1,317.2600098,4,4,3,443,1/19/2018,1/19/2018,2018-01-19,2018-01-19
473,12edf,2441,1,1362.72998,2,4,1,241,5/4/2018,5/4/2018,2018-05-04,2018-05-04
474,12f11,2439,1,180.9100037,2,4,4,244,5/6/2018,5/6/2018,2018-05-06,2018-05-06
475,12ste,2482,1,981.0900269,2,4,3,243,3/24/2018,3/24/2018,2018-03-24,2018-03-24
476,1303t,2492,1,1103.72000122,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
477,1305f,2475,1,1226.359985,2,4,2,242,3/31/2018,3/31/2018,2018-03-31,2018-03-31
478,1324a,2476,1,1184.54997969,2,4,2,242,3/30/2018,3/30/2018,2018-03-30,2018-03-30
479,13270,2493,1,980.99999239,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
480,133su,2446,1,1090.0,2,4,3,243,4/29/2018,4/29/2018,2018-04-29,2018-04-29
481,13591,2505,1,1362.7300034,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
482,1359d,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
483,13600,2391,1,833.00001144,1,4,3,143,6/23/2018,6/23/2018,2018-06-23,2018-06-23
484,1367,2484,1,1307.26998866,2,4,1,241,3/22/2018,3/22/2018,2018-03-22,2018-03-22
485,13680,2546,1,1044.540039,4,4,3,443,1/19/2018,1/19/2018,2018-01-19,2018-01-19
486,1369f,2524,1,75.44999695,4,4,4,444,2/10/2018,2/10/2018,2018-02-10,2018-02-10
487,136f4,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
488,13734,2515,1,17.27000046,4,4,4,444,2/19/2018,2/19/2018,2018-02-19,2018-02-19
489,137b0,2465,1,1726.359985,2,4,1,241,4/10/2018,4/10/2018,2018-04-10,2018-04-10
490,1386a,2498,1,1307.2699583200001,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
491,138bb,2550,1,235.4499969,4,4,4,444,1/15/2018,1/15/2018,2018-01-15,2018-01-15
492,13928,2438,1,1362.72998,2,4,1,241,5/7/2018,5/7/2018,2018-05-07,2018-05-07
493,1398b,2500,1,862.7299805,3,4,3,343,3/6/2018,3/6/2018,2018-03-06,2018-03-06
494,1399b,2429,1,271.8200073,1,4,3,143,5/16/2018,5/16/2018,2018-05-16,2018-05-16
495,139b7,2492,1,1270.89995558,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
496,13aa4,2496,1,1226.35995466,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
497,13aac,2474,1,80.91000366,2,4,4,244,4/1/2018,4/1/2018,2018-04-01,2018-04-01
498,13b5f,2524,1,1016.3599929999999,4,4,3,443,2/10/2018,2/10/2018,2018-02-10,2018-02-10
499,13c18,2442,1,976.3599854,2,4,3,243,5/3/2018,5/3/2018,2018-05-03,2018-05-03
500,13ca9,2547,1,1044.540039,4,4,3,443,1/18/2018,1/18/2018,2018-01-18,2018-01-18
501,13cd6,2506,1,976.3599700899999,4,4,3,443,2/28/2018,2/28/2018,2018-02-28,2018-02-28
502,13d27,2553,1,62.72999954,4,4,4,444,1/12/2018,1/12/2018,2018-01-12,2018-01-12
503,13d3c,2400,1,99.08999634,1,4,4,144,6/14/2018,6/14/2018,2018-06-14,2018-06-14
504,13db1,2532,1,62.72999954,4,4,4,444,2/2/2018,2/2/2018,2018-02-02,2018-02-02
505,13e0a,2495,1,71.81999969,3,4,4,344,3/11/2018,3/11/2018,2018-03-11,2018-03-11
506,13f88,2508,1,1362.7300034,4,4,1,441,2/26/2018,2/26/2018,2018-02-26,2018-02-26
507,13f8f,2408,1,1634.72998,1,4,1,141,6/6/2018,6/6/2018,2018-06-06,2018-06-06
508,13fc5,2505,1,1220.8999790999999,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
509,13fc6,2524,1,75.44999695,4,4,4,444,2/10/2018,2/10/2018,2018-02-10,2018-02-10
510,14090,2521,1,1044.540039,4,4,3,443,2/13/2018,2/13/2018,2018-02-13,2018-02-13
511,1417c,2504,1,1090.00001527,4,4,2,442,3/2/2018,3/2/2018,2018-03-02,2018-03-02
512,14235,2492,1,1090.00001527,3,4,2,342,3/14/2018,3/14/2018,2018-03-14,2018-03-14
513,142dc,2509,1,544.539978,4,4,3,443,2/25/2018,2/25/2018,2018-02-25,2018-02-25
514,1436b,2388,1,362.730011,1,4,3,143,6/26/2018,6/26/2018,2018-06-26,2018-06-26
